ClientID,Nom,Prénom,Email,Téléphone,Adresse,Ville,CodePostal,Pays,DateNaissance,Âge,Sexe,NuméroCarteCrédit,TypeCarteCrédit,DateExpirationCarte,SoldeCompte,TypeClient,NombreAchats,MontantTotalAchats,DernierAchat,ProduitPréféré,CatégorieProduitPréféré,FréquenceAchatMensuel,PanierMoyen,ScoreFidélité,NombreRemboursements,MontantTotalRemboursé,AvisClient,AbonnementNewsletter,TypePaiementFavori,StatutCompte
6165d100-c8b8-43d9-8f57-65188675e1a5,Wilkerson,Elizabeth,martinezjared@walsh.com,001-948-099-8668,"4299 Steele Trail, Johnsonmouth, NE 29951",Pamelaborough,49536,Zimbabwe,1943-11-30,82,M,4448951663255020,JCB 15 digit,05/32,237.07,Entreprise,4,1029.65,2025-01-21,watch,Sport,7,257.41,35,3,276.72,Très satisfait,True,Cryptomonnaie,Actif
e9ff024b-f2c8-4b47-8a18-f50927fc4c5e,Johnson,Brittany,williamgreene@yahoo.com,001-109-840-5189x682,"794 Johnston Plains, Espinozabury, TX 62711",Stevenberg,20396,Colombia,1968-11-18,57,M,3516808112132375,VISA 16 digit,04/28,286.37,Particulier,14,6288.8,2024-12-05,stop,Électronique,10,449.2,84,0,0.0,Très satisfait,False,Virement,Suspendu
ec071cb6-f3cc-489d-a2f4-38b1c3851986,Castillo,Shelby,iconrad@yahoo.com,(172)972-7874,"71194 Rodriguez Light Suite 970, Goldenhaven, KY 15703",New Maryton,27649,Vanuatu,1980-02-11,45,M,6011905488691142,VISA 13 digit,11/32,2265.1,Entreprise,7,2068.23,2024-01-16,technology,Sport,5,295.46,83,1,116.32,Très satisfait,True,Virement,Suspendu
6352323e-39a1-45f8-8ead-fabded2e8dd3,Wilson,Alexander,ulogan@yahoo.com,(168)003-7917x062,"13114 Gomez Oval, Lake Craigfort, NJ 28335",Christineton,47230,Slovakia (Slovak Republic),1955-03-19,70,F,3568659024164783,American Express,09/32,3036.45,Particulier,0,0.0,2023-05-26,class,Électronique,7,0.0,29,3,474.37,Satisfait,True,Carte bancaire,Actif
038c2fa3-6e59-4ec8-afde-8d6c1e2b7d97,Smith,Megan,lauriecampbell@yahoo.com,964-601-0821x36120,"36829 Knight Tunnel, New Jacob, TN 35537",Lake Paul,70635,Brunei Darussalam,1989-08-23,36,F,4383820028970011024,VISA 13 digit,03/34,4518.7,Entreprise,6,1275.22,2024-06-30,black,Mode,8,212.54,4,2,353.38,Mécontent,False,Virement,Inactif
b29d0ee1-e5e2-4856-9f15-0765262276be,Leon,Alice,michellebright@hotmail.com,+1-946-023-1563x9480,"669 Mercado Village Suite 334, East David, LA 59961",Nicoleshire,84053,Turkey,1984-04-20,41,M,3526140075640881,JCB 15 digit,06/32,4988.09,Entreprise,11,1945.76,2024-03-07,message,Mode,4,176.89,85,4,331.08,Satisfait,False,Virement,Suspendu
a47a109f-8b21-47c9-ab94-369ffda4e749,Park,James,gregory29@watts.com,8606444143,"072 Kelly Spur Apt. 406, Lake Williamview, KS 59462",New Scott,39997,Korea,1982-12-21,43,M,4649640212509055,JCB 15 digit,08/29,2973.78,Entreprise,13,1127.02,2023-05-18,environmental,Sport,6,86.69,44,5,761.12,Très satisfait,False,Virement,Suspendu
aac38121-7b55-4cef-aac3-7bab34e19fc3,Smith,Vanessa,william93@evans-wood.com,303-387-3508x45842,"88680 Pamela Corners Suite 415, South Christopherland, NJ 35923",Lake Douglasstad,36439,Kenya,1943-05-12,82,F,3557044544826729,American Express,02/32,4095.26,Entreprise,20,3478.8,2023-03-15,even,Alimentation,2,173.94,12,0,0.0,Très mécontent,False,Cryptomonnaie,Actif
4cbc16b6-9195-4e11-a573-8327a51afac2,Graham,Connor,adamlopez@allison.com,339-477-4080x50158,"PSC 3938, Box 3071, APO AE 94485",Jessicaview,37843,Portugal,2005-03-03,20,M,30030521246836,American Express,03/26,1130.21,Particulier,18,2719.83,2023-09-16,computer,Mode,10,151.1,0,3,480.51,Neutre,False,Paypal,Actif
fb56aee3-9914-46fb-9bf0-b1d4303de8ff,Farrell,Hannah,fitzgeraldsamantha@yahoo.com,012-876-8441x919,"511 Daniel Isle, Carlsonfort, WY 80477",Wilsonton,28616,Korea,1987-12-15,38,F,6011589821998404,VISA 13 digit,01/29,4689.37,Entreprise,8,562.3,2023-11-04,stay,Alimentation,5,70.29,31,2,119.0,Neutre,False,Paypal,Suspendu
7dc86661-eb21-4af5-a642-add510b4c352,Smith,Jacqueline,kennethjohnson@snyder.com,001-387-435-6359x2979,"780 Robert Heights Suite 000, East Mariashire, CO 64957",Dunnview,79719,Kyrgyz Republic,1944-11-01,81,F,36175031319815,VISA 16 digit,06/30,4615.95,Entreprise,14,6686.98,2024-04-08,rather,Mode,2,477.64,48,3,525.06,Très mécontent,False,Virement,Actif
1aeea95a-5f3c-4e30-b1a4-6ddf964731dc,Guzman,Paige,kwilson@hogan-conway.biz,516-771-8751x9353,"8908 Rachel Haven, Lake Lisashire, LA 04989",South Dave,02559,Saint Martin,1947-10-02,78,M,30501328073185,Diners Club / Carte Blanche,05/30,1158.21,Entreprise,0,0.0,2023-09-10,research,Maison,0,0.0,72,5,359.47,Neutre,False,Paypal,Suspendu
36224639-f64c-4417-87e6-e6bca3bb5fcb,Underwood,Alan,heatherjones@doyle.com,001-656-084-0226x32890,"9253 Chase Plains, East Johnshire, ID 82479",New Wendy,50171,Sudan,1992-07-18,33,F,4764001609441144353,Mastercard,01/31,2987.86,Entreprise,12,4709.84,2024-10-17,condition,Alimentation,5,392.49,18,0,0.0,Mécontent,False,Paypal,Actif
30c61ff6-2ea0-40c7-97a0-386a0fe2cc9f,Jimenez,Garrett,colemanjacob@barnes.info,(043)676-5751,"2359 Bush Center, North Amyton, CA 80118",Colefurt,76610,Saudi Arabia,1963-04-15,62,F,4544379250008288752,American Express,08/26,1465.66,Particulier,4,1038.58,2024-03-27,admit,Électronique,0,259.64,75,2,177.73,Neutre,False,Carte bancaire,Suspendu
c03b00c7-01f3-42c7-92f2-cacb1c08e3c6,Young,Timothy,david74@yahoo.com,+1-271-854-2124,"534 Gonzalez Bridge, Thomasberg, WI 09734",South Peter,89086,Croatia,1944-03-31,81,F,6011230112362949,Diners Club / Carte Blanche,01/31,164.67,Entreprise,2,798.82,2024-08-13,usually,Sport,0,399.41,55,4,735.93,Satisfait,False,Paypal,Suspendu
93baa571-6070-44fc-a6d7-8df29d100976,Thomas,Ann,edward25@gallagher.com,001-500-478-2643x581,"779 Philip Squares, Mcdonaldberg, NC 30637",East Steven,88501,Djibouti,1943-09-04,82,F,4263684099979325,VISA 19 digit,11/30,3497.81,Particulier,20,7701.75,2024-07-11,road,Alimentation,2,385.09,78,5,334.97,Mécontent,True,Cryptomonnaie,Suspendu
7b7dc195-0028-454f-90d6-78429e2cfe67,Good,Lisa,michaelbarton@yahoo.com,(334)017-3328,"99088 Munoz Cliffs, Josephmouth, UT 16396",South Carolyn,93273,United Arab Emirates,1938-06-17,87,F,213112273074092,JCB 15 digit,11/31,2291.3,Entreprise,20,404.12,2024-04-09,down,Sport,4,20.21,85,1,64.46,Neutre,True,Virement,Suspendu
3b1cbc3c-9ea8-49d3-a494-42671b5902ad,Oneill,Katrina,andrewcraig@turner.org,1137040962,"Unit 6777 Box 6355, DPO AP 93263",North Joelstad,83949,Samoa,1940-03-13,85,M,4083902525882,Maestro,12/33,488.93,Entreprise,17,4659.3,2023-07-26,movie,Maison,10,274.08,73,0,0.0,Très satisfait,True,Paypal,Inactif
fb92c4f8-7396-44dd-afeb-5c90e58e1a51,Leonard,Jesus,andrew73@gmail.com,307.783.4929x60583,"182 Mary Ranch Apt. 191, Lake Victoria, WA 75165",New Sharon,60749,Romania,1944-04-22,81,M,370196990412320,JCB 15 digit,08/27,2537.37,Entreprise,7,3272.86,2023-12-13,available,Alimentation,9,467.55,74,4,290.28,Neutre,True,Carte bancaire,Actif
a6346863-7ab0-4a66-b2ed-0124da46ed0f,Ford,Patricia,kristensparks@gmail.com,(564)917-8417,"590 Wu Squares Apt. 369, Gregoryport, WI 91735",Meyermouth,86260,Jamaica,1952-09-20,73,M,3529833994001972,VISA 19 digit,02/29,2336.76,Particulier,12,5121.36,2024-12-25,street,Alimentation,0,426.78,80,1,132.07,Très mécontent,False,Carte bancaire,Suspendu
7b699f28-d962-4f27-bc8e-4efb48dd3a3c,Harrison,John,johnsonbobby@gmail.com,(934)175-0318,"942 Brian Center Suite 313, Galvanburgh, WI 84215",New Toddchester,01738,Central African Republic,1952-11-15,73,M,3546324112729115,Maestro,09/26,943.46,Entreprise,15,7231.42,2024-01-25,popular,Alimentation,3,482.09,42,5,928.12,Très satisfait,True,Carte bancaire,Suspendu
3e367ceb-42d6-4d96-a3dc-4450a8572ffb,Martinez,Pamela,jared88@rice.com,308-810-5548,"16275 Jones Stravenue, East Paulborough, FL 04001",Hardinmouth,53826,Moldova,2007-01-11,18,F,30049565005551,Maestro,12/29,2008.52,Entreprise,2,731.62,2024-02-28,several,Maison,7,365.81,20,2,213.59,Très satisfait,True,Cryptomonnaie,Actif
fd1be963-e839-432c-abcd-8bc9dc2fff9e,Owens,Dennis,lisabush@gmail.com,120.684.5669x75158,"555 Rivers Run Suite 000, Lake Christopher, IL 21215",Farleyview,61307,Sweden,1960-07-13,65,M,6540803737380635,JCB 16 digit,07/31,1572.05,Particulier,14,6929.42,2024-03-25,drug,Mode,8,494.96,76,4,271.2,Très satisfait,False,Carte bancaire,Actif
1338c1b2-b93f-4b77-be92-a1e2754621ae,Wells,Alison,gabriel05@yahoo.com,001-431-076-7811x6436,"61609 Jessica Crescent, East Mark, ID 97373",North Austinport,96894,Cook Islands,1998-10-08,27,F,180015868707977,VISA 16 digit,05/26,2812.64,Particulier,7,116.62,2024-08-21,letter,Sport,0,16.66,30,5,177.47,Très mécontent,False,Paypal,Actif
bffeb23e-bf8d-4627-a007-5ad3f2672cd8,Martinez,Jessica,charles77@gmail.com,684-386-4273,"51915 Hammond Forges, Mosesmouth, MD 77885",South Victoriaview,73104,Sudan,1991-03-12,34,M,4662610274055966598,Discover,05/34,2921.86,Entreprise,3,901.13,2024-02-16,wish,Mode,6,300.38,25,4,533.66,Très satisfait,False,Cryptomonnaie,Actif
20da7058-ce00-4d74-9a04-d863cd900cb9,Matthews,Shannon,robertlopez@macias-marshall.com,618-021-2898,"6943 Atkinson Landing, Melissaland, CO 74499",Lake Robertbury,60816,Korea,1988-08-31,37,M,30211381644639,VISA 16 digit,08/25,1232.28,Entreprise,8,2629.48,2024-04-15,answer,Alimentation,9,328.69,97,3,101.99,Très satisfait,True,Paypal,Inactif
49e00b76-f44b-419d-9f66-74761f1a4315,Barnett,Erica,nicholasvincent@juarez.com,001-371-112-3582x48501,"42676 Hall Neck Suite 867, Williamsmouth, NY 54801",Jamiemouth,41418,Austria,2001-04-17,24,F,349428148714010,Mastercard,08/29,2820.17,Particulier,8,3983.88,2023-03-01,military,Sport,4,497.99,89,4,40.19,Neutre,False,Carte bancaire,Suspendu
56984311-cbd0-47da-b8a1-40b6c07c4afe,Cooper,Marissa,wmann@knight-robinson.com,001-000-839-5266,"428 Gutierrez Estate Suite 582, Charlesside, NV 85852",West Jodyberg,11423,Korea,1959-12-28,66,M,38094551192742,Diners Club / Carte Blanche,10/28,4614.03,Entreprise,0,0.0,2024-08-04,magazine,Mode,5,0.0,71,5,823.24,Satisfait,False,Cryptomonnaie,Actif
640d6783-0903-4b34-8028-3fe5ad733fd0,Wright,Eric,patriciagallagher@ramirez.biz,3326800360,"4673 Jill Causeway Apt. 900, West Maryland, UT 31273",New Matthewborough,75974,Lesotho,1980-06-23,45,F,4701801866790928208,JCB 15 digit,01/28,4205.29,Particulier,9,4002.28,2024-07-13,travel,Maison,5,444.7,76,3,151.34,Neutre,False,Carte bancaire,Suspendu
c8679f2d-caf2-4932-a934-a945d62789fa,Cook,Elizabeth,jcooper@marsh.biz,+1-726-719-7985x0358,"PSC 2280, Box 0109, APO AE 20713",North Georgestad,64395,Palestinian Territory,2002-01-11,23,M,4944668785941399,VISA 16 digit,05/32,2006.48,Particulier,13,6367.49,2023-02-28,answer,Alimentation,3,489.81,84,0,0.0,Mécontent,True,Paypal,Actif
bda42786-7d9d-4a9f-9826-d6827eabff0d,Ferguson,Danielle,thorntonjoseph@baker.com,+1-375-356-9924x5715,"0044 Baker Square, West Vanessaview, SD 98548",Rebeccaborough,51193,Egypt,1936-01-16,89,M,347731752487050,JCB 15 digit,07/30,106.71,Entreprise,16,6430.79,2024-12-23,leave,Électronique,0,401.92,30,4,586.07,Très mécontent,False,Carte bancaire,Actif
78d73101-988d-43bb-871e-21aeae74bb89,Jones,Gavin,erica87@yahoo.com,+1-044-316-5893,"719 Dana Cove, Wendymouth, ME 35775",East Coleside,88288,Oman,1943-10-25,82,F,2700876798189017,American Express,12/32,4844.33,Particulier,17,4678.74,2024-09-30,leave,Électronique,0,275.22,96,3,217.04,Neutre,False,Virement,Inactif
6099eaa8-26ba-4762-855f-2f4a43940b05,Ramirez,Adam,caldwellcaitlin@yahoo.com,8115234217,"118 Elizabeth Parkway, South Michael, HI 50864",Ronaldchester,09115,Romania,2002-10-12,23,M,346356399490340,VISA 19 digit,07/32,3307.33,Entreprise,4,142.31,2023-03-29,phone,Électronique,0,35.58,81,3,590.03,Très satisfait,True,Paypal,Inactif
06a8c708-0cff-4147-bed6-ed3551fb204f,King,Heather,ramseyhoward@rodriguez.org,001-748-368-9743x5147,"86472 Melendez Street, Martinezton, MD 01400",Lake Tylerfort,22931,Barbados,1955-05-23,70,M,6565678750818459,VISA 19 digit,03/28,4261.58,Particulier,17,2438.36,2023-11-26,bed,Électronique,4,143.43,21,4,276.53,Très satisfait,False,Cryptomonnaie,Actif
35e2963a-1e3e-44e5-9e5d-1e7a741e4784,Olson,Danny,paguilar@rose.com,985-900-9401x2946,"52003 Thompson Forks, North Mark, NY 89858",Christinaton,43341,Russian Federation,1995-02-05,30,M,4620120634929176446,Diners Club / Carte Blanche,07/34,1412.35,Particulier,10,3281.24,2023-02-12,unit,Électronique,10,328.12,18,5,990.47,Satisfait,False,Carte bancaire,Actif
7437251f-5493-4f1b-9431-2e3907b43c2c,Rios,Amy,erika40@gmail.com,+1-577-463-5195x68662,"48109 Benjamin Rue Suite 571, Port Robinberg, AZ 50773",Holmeshaven,40721,Libyan Arab Jamahiriya,1966-07-07,59,F,4381165583147,Diners Club / Carte Blanche,03/33,4858.85,Entreprise,9,472.34,2024-07-12,again,Alimentation,2,52.48,19,3,94.23,Satisfait,True,Virement,Suspendu
a09b10e8-185b-4e4a-9694-f4a4c819a0b6,White,Paul,parkskeith@santiago.com,+1-730-135-7425,"8545 Guzman Canyon, South Andrewmouth, CA 92642",Lake George,51119,Afghanistan,1952-02-21,73,M,3575373207445958,JCB 16 digit,05/34,1197.27,Entreprise,18,1928.3,2025-02-03,positive,Maison,5,107.13,66,2,313.49,Neutre,True,Paypal,Inactif
1c3b0cda-d0fb-4534-976a-a949e9159ead,Russell,Samantha,craigalexa@hotmail.com,598.351.9613x51364,"2538 Barker Points, Virginiaton, TX 42901",South Sherri,73810,Svalbard & Jan Mayen Islands,1960-06-02,65,M,30462506532346,VISA 19 digit,01/32,1697.08,Entreprise,10,819.51,2023-11-22,accept,Maison,5,81.95,25,2,398.28,Satisfait,False,Paypal,Inactif
c38920dd-d41e-44b3-82bb-598ae6a201b9,Bell,Mathew,fostercindy@bryan.com,836.724.2830x4798,"USCGC Myers, FPO AA 27422",Fernandezberg,05029,Germany,1957-09-06,68,F,180045846883038,VISA 16 digit,10/25,3530.07,Particulier,15,2639.61,2023-02-20,election,Mode,3,175.97,60,1,90.51,Mécontent,True,Virement,Inactif
13c65250-b4fa-4f71-9646-fa5050d13864,Robertson,Christopher,belllinda@hanna.net,512.313.5840x395,"8274 Sarah Row, Tracyburgh, WI 51556",North Jack,45554,Panama,1950-02-17,75,F,2414348560936139,Mastercard,01/28,2040.82,Entreprise,3,822.3,2023-03-21,spend,Mode,9,274.1,81,5,320.24,Mécontent,True,Cryptomonnaie,Actif
0bce8e07-de30-49e1-8c43-473047c2e3ab,Ross,Todd,angela41@wallace.org,9076006072,"PSC 9042, Box 3256, APO AE 55866",West Brandon,22488,Montenegro,1954-10-18,71,M,501803156022,Diners Club / Carte Blanche,09/28,4855.04,Particulier,8,779.77,2023-12-08,could,Sport,10,97.47,34,5,719.65,Mécontent,True,Carte bancaire,Actif
fc6c82ac-67d2-45cd-ba01-7ab3b2e76472,Church,Jenna,clarkeileen@yahoo.com,001-336-163-6771x04660,"229 Smith Ridges Apt. 846, Mcculloughton, MO 53273",West Jamesside,08795,Turks and Caicos Islands,1988-10-19,37,M,4731578259406908616,American Express,05/33,2851.81,Entreprise,13,6296.75,2023-12-05,enjoy,Sport,5,484.37,77,1,73.35,Très mécontent,True,Carte bancaire,Suspendu
cc632224-6fac-4db8-9a2d-57ca852ad267,Elliott,Ann,robertperez@brown.com,+1-562-572-1492,"5712 Bryan Squares Suite 871, Buckfurt, NE 48464",New Crystalstad,78963,Heard Island and McDonald Islands,1960-11-20,65,M,4769312278018617762,VISA 16 digit,03/28,2664.48,Particulier,1,444.26,2023-05-10,evening,Maison,8,444.26,51,3,486.86,Très satisfait,True,Paypal,Suspendu
07d1c394-f5c1-4cd5-a2fd-550aec8f6948,Cooke,Cindy,jeromekelly@yahoo.com,3113806103,"1022 Julie Plains, Miguelberg, CA 40964",North Daniel,96323,Guam,2002-05-22,23,M,4051699601867392,American Express,07/32,2758.83,Particulier,3,622.67,2024-11-27,general,Mode,1,207.56,54,0,0.0,Satisfait,True,Virement,Inactif
0def5109-1729-4c8f-af36-8e359eea9e27,Gardner,Kelly,mary24@reeves.com,+1-927-073-4027x727,"30040 Christopher Union, West Phillipmouth, CT 91123",Newmanville,53246,Guinea-Bissau,1935-07-21,90,F,38582289164124,JCB 16 digit,02/27,2870.36,Particulier,13,1456.77,2024-12-22,choice,Alimentation,8,112.06,43,3,74.72,Mécontent,True,Cryptomonnaie,Inactif
6fda37d7-2045-46a0-b58a-f39d9239e459,Holmes,Stacy,ssmith@yahoo.com,(305)408-3787x913,"PSC 1708, Box 8597, APO AP 07361",Tiffanyberg,78320,Uruguay,1978-09-23,47,M,3530878588565426,JCB 16 digit,02/32,1267.36,Particulier,8,1859.56,2023-08-04,project,Mode,2,232.44,39,5,144.15,Très satisfait,True,Cryptomonnaie,Suspendu
33f6b3cb-a0e6-46be-bd89-cf4c009ced65,Burnett,Aaron,raydavid@castillo.net,522.802.2272x210,"7787 Shields Haven, East Noah, MT 29600",Adkinsport,48300,Fiji,1935-10-12,90,F,346881341791339,Discover,03/33,4096.83,Entreprise,16,460.47,2024-09-26,itself,Sport,9,28.78,45,0,0.0,Très satisfait,True,Cryptomonnaie,Inactif
9c3cc51f-d71a-43a3-bd72-76f9a4483247,Jones,David,proberts@robertson.com,001-702-047-5488x14422,"013 Antonio Circles Suite 196, Michaelbury, NE 89794",New Amyton,24601,Christmas Island,1950-10-13,75,F,676252323461,VISA 16 digit,08/25,148.72,Entreprise,19,4155.49,2024-01-06,outside,Électronique,3,218.71,38,3,77.55,Satisfait,False,Paypal,Actif
2ebf50d5-a045-46c8-aa5b-5e6e78a6fe8d,Garcia,Barbara,jeffersonfrederick@gmail.com,567.536.5685x597,"00343 Bradley Key, Daltonstad, SC 18034",South Jared,04072,Eritrea,1994-12-29,31,M,213126182447934,VISA 16 digit,08/32,118.86,Particulier,15,1074.0,2024-11-22,choice,Maison,9,71.6,41,0,0.0,Neutre,False,Cryptomonnaie,Actif
d08dae9c-1194-4163-9836-a275a5b67fc9,Robinson,Lisa,spayne@gmail.com,3541912055,"7903 Thomas Fords Suite 960, Davidhaven, NJ 16456",Lake Eddie,43455,Tonga,1971-10-26,54,M,2720344010120712,JCB 16 digit,04/29,4654.49,Particulier,7,1539.03,2023-04-28,wait,Sport,7,219.86,70,1,33.86,Très satisfait,True,Cryptomonnaie,Actif
b76f1cab-60ee-4a8d-b955-a747ad0093b6,Brewer,Kimberly,susan50@webb-price.com,(397)826-8722x189,"3489 Curtis Cape, Tylerfurt, AZ 03721",Sharonville,04986,Chile,1968-02-17,57,M,4425076170467884248,VISA 16 digit,10/31,4607.15,Particulier,15,4018.97,2024-04-18,civil,Sport,2,267.93,54,4,675.16,Très mécontent,False,Paypal,Suspendu
6ac2742e-69fe-41ee-ad56-19126733754b,Clark,Matthew,eddiebaxter@yahoo.com,(376)783-1178x8977,"9928 Santos Port Suite 202, Davisburgh, ID 52407",West Bradley,70527,Mali,1962-01-13,63,F,4356621915532217,Diners Club / Carte Blanche,03/27,4894.85,Particulier,17,3970.21,2024-02-02,new,Alimentation,5,233.54,1,2,206.45,Satisfait,False,Paypal,Inactif
551438cd-ce7e-49a4-81e2-bd37c148773b,Jimenez,Joshua,uhebert@hotmail.com,(261)819-0836,"2591 Adrienne Rapids, West Carlview, RI 80555",North Patricia,46966,Guatemala,1976-12-07,49,F,3571264339201530,American Express,05/26,4701.36,Entreprise,3,679.32,2023-04-21,hot,Mode,10,226.44,14,3,61.21,Neutre,False,Paypal,Inactif
1be7a828-9568-4618-b82b-fe972bb1cc31,Morgan,Wanda,nicole50@gmail.com,+1-519-782-6302x6253,"55611 Amanda Mall, Aguilarborough, DC 51156",Port Morgan,97848,Uganda,1965-03-30,60,F,3522512610199363,VISA 13 digit,12/31,247.05,Particulier,11,5457.76,2024-09-27,low,Maison,7,496.16,55,5,489.28,Très satisfait,True,Cryptomonnaie,Suspendu
4fbb0924-0c69-4e7a-a458-c724efb64ac9,Thompson,Elizabeth,rogerodom@callahan.org,+1-528-384-7129x1690,"55377 Lopez Overpass, Emilymouth, VT 17199",North Cynthia,41110,Montenegro,1959-12-09,66,F,4145337042669402,Mastercard,08/29,258.21,Particulier,0,0.0,2023-05-11,increase,Sport,2,0.0,64,0,0.0,Neutre,True,Carte bancaire,Actif
5e85aae1-1174-48d5-82f6-a3997d38b24f,Young,Allison,margaret54@yahoo.com,635-517-1535,"56922 Kevin Mill, Heathertown, NE 21120",Donnaberg,97573,Armenia,1978-05-27,47,F,4564076122280417181,JCB 15 digit,06/26,1313.91,Particulier,16,5460.31,2024-02-17,soon,Électronique,10,341.27,24,0,0.0,Satisfait,True,Virement,Suspendu
a49097c4-280e-4610-94d9-837539a4357f,James,Michael,johnbarnes@hotmail.com,154-449-3985x2922,"0554 Ashley Road, Port Candice, NJ 54900",West Alanville,19115,Armenia,1972-05-19,53,M,060420665626,VISA 16 digit,01/26,1274.36,Entreprise,15,4006.44,2023-06-06,life,Alimentation,0,267.1,2,5,588.06,Très satisfait,False,Virement,Inactif
a2160de2-6990-4560-9aa4-e3d9674c784f,Graham,Bethany,billy24@stevens.com,+1-497-036-4101,"438 Davis Glens Apt. 522, East Deborah, UT 02670",West Jasonview,79435,Azerbaijan,1943-09-24,82,F,2227264977047245,JCB 15 digit,09/25,1219.28,Entreprise,12,1127.27,2024-01-20,human,Électronique,6,93.94,33,5,552.69,Satisfait,False,Carte bancaire,Actif
20749ed8-c9a2-4415-964e-a1957b18ac3e,Harvey,Linda,jessica07@mcclure.com,+1-658-127-2275x215,"172 Martinez Union Apt. 543, Port Katherine, KY 93192",Darrellview,01970,Equatorial Guinea,1953-11-30,72,M,30364071015857,JCB 16 digit,03/29,4266.78,Particulier,10,1063.97,2024-11-08,side,Sport,7,106.4,45,4,342.56,Neutre,False,Virement,Inactif
9b3e6c32-c1ca-4d7b-94da-95b01be09b28,Brown,Sarah,lisa70@taylor.com,001-250-078-3165x19391,"032 Butler Forges Apt. 038, Amybury, NJ 11508",New Jacobtown,19709,Georgia,1934-03-17,91,F,2562287082393199,JCB 16 digit,09/31,4654.15,Entreprise,18,5711.47,2024-01-01,art,Alimentation,8,317.3,51,0,0.0,Très mécontent,True,Virement,Inactif
74c4f2a1-c347-47d5-a7db-4e499c36ba59,Nixon,Megan,gallegosdanny@yahoo.com,(278)548-4994,"30213 Joel Ports, Ericside, AR 40003",Johnsonmouth,18533,Serbia,1939-02-03,86,F,4392831445306,VISA 13 digit,03/25,241.78,Entreprise,12,4616.04,2023-02-15,agreement,Maison,9,384.67,48,2,36.66,Mécontent,True,Cryptomonnaie,Actif
639f9f00-2d5d-4074-878d-3ccbb0290095,Mckenzie,Logan,davidhamilton@yahoo.com,(626)967-5126,"3350 Phillips Forest Apt. 866, Port Jeremiahmouth, CT 66719",West Matthewberg,32556,Grenada,1960-12-27,65,M,3557770625438543,VISA 16 digit,01/33,1929.76,Particulier,20,301.71,2023-03-09,collection,Alimentation,5,15.09,88,1,99.11,Très mécontent,False,Cryptomonnaie,Actif
b0b63779-d1dc-45b1-a2ee-664331f6b77c,Hernandez,Sheryl,ealvarez@barnett-snow.com,513.726.0365x339,"7656 Pacheco Fort, Port Anthonyshire, SC 05580",Danielport,90634,Bolivia,1976-01-13,49,M,676204317983,JCB 16 digit,03/28,3898.29,Particulier,15,1674.2,2023-12-29,idea,Mode,7,111.61,78,5,33.75,Mécontent,False,Cryptomonnaie,Suspendu
986e5dc8-ea64-4054-beaf-92895eb9598c,Shaw,Susan,christinahendricks@gmail.com,(018)654-3634,"03036 Hernandez Hill Suite 865, New Taylorfurt, SC 19682",South Scottstad,73028,Montenegro,2003-01-25,22,F,502067763396,Maestro,06/26,24.26,Entreprise,15,1696.78,2023-05-14,seek,Électronique,7,113.12,29,2,287.43,Très satisfait,True,Virement,Actif
8c5d782d-0073-4f45-bbf7-e8506d3aabf2,Middleton,Christy,smithjeffrey@burch-andrews.com,+1-570-676-6995x6064,"512 Melissa Springs Suite 585, West Robert, NV 05675",Christophertown,49932,Iceland,1969-09-20,56,M,4972495894168473,VISA 13 digit,03/30,1787.78,Entreprise,5,640.42,2023-05-28,rather,Mode,1,128.08,38,1,10.04,Satisfait,True,Cryptomonnaie,Actif
6f94816a-f88a-47da-9594-b52336c1f7e5,Allison,Jacqueline,ywu@yahoo.com,(191)351-4562x9438,"1251 Jeffery Alley Suite 721, Jenniferside, MN 80246",Andrewville,98881,Angola,1982-11-22,43,F,4474930681046816,JCB 16 digit,12/30,1646.53,Entreprise,19,9164.75,2024-07-23,necessary,Sport,6,482.36,43,5,934.02,Très satisfait,True,Carte bancaire,Actif
e74d065e-b63b-4ff7-92f3-32d6457775cb,Riggs,Ashley,thurst@jackson.com,+1-824-790-7186x3228,"9914 Lauren Prairie Suite 507, Harveyhaven, MT 21080",Donnaton,11979,Belgium,2001-10-20,24,M,4506386587009113,VISA 16 digit,04/25,3872.26,Particulier,13,5697.48,2024-03-23,however,Mode,10,438.27,66,2,155.28,Mécontent,False,Carte bancaire,Suspendu
5ceea1ae-0fc9-4617-bdf0-ce513185f90c,Taylor,Michael,jessica80@gmail.com,+1-378-853-6334x163,"24414 Grimes Squares Suite 765, Christianberg, AZ 88412",Brandonhaven,42189,Bangladesh,1960-01-29,65,M,3546704650133970,VISA 13 digit,02/27,3566.4,Particulier,9,2585.3,2023-10-15,box,Maison,8,287.26,63,4,75.8,Neutre,True,Cryptomonnaie,Actif
a1090e8e-e415-4f42-ac62-f775259ef7cd,Hernandez,Elizabeth,scottbuck@willis-cunningham.net,(220)388-6446x070,"7320 Lyons Extensions, Huntmouth, PA 22848",Chadton,42012,Gibraltar,1999-07-09,26,M,4520206598970677,Discover,04/29,1396.89,Particulier,18,737.31,2023-03-09,involve,Sport,5,40.96,57,2,228.09,Très satisfait,True,Carte bancaire,Inactif
