ClientID,Email,Téléphone,Pays,Âge,NuméroCarteCrédit,TypeClient,NombreAchats,MontantTotalAchats,DernierAchat,ProduitPréféré,CatégorieProduitPréféré,FréquenceAchatMensuel,PanierMoyen,ScoreFidélité,NombreRemboursements,MontantTotalRemboursé,AvisClient,AbonnementNewsletter,TypePaiementFavori,Bénéfice,Fidélité
984b0f3b-f0f2-4622-96b8-1a246f84366d,tanyahall@example.net,***-***-***-****x*****,Georgia,"(30.0, 50.0]",***************,Entreprise,5,1741.03,2023-07-18,my,Sport,0,348.21,56,2,365.83,Mécontent,True,Carte bancaire,1375.2,Moyen
c1273002-d691-4b5a-b3e2-64793c3c07b1,stacywalker@example.org,***-***-****x****,Gambia,"(70.0, 99.0]",****************,Particulier,3,1275.48,2024-03-22,place,Sport,7,425.16,56,1,55.01,Très mécontent,False,Cryptomonnaie,1220.47,Moyen
3ce95b8d-a78d-4505-87f6-6bdd14ffd043,mollyperkins@example.net,***.***.****x*****,French Polynesia,"(50.0, 70.0]",*******************,Entreprise,10,1070.92,2023-05-10,culture,Alimentation,1,107.09,18,2,293.76,Très mécontent,False,Paypal,777.1600000000001,Très faible
06ee82dc-070b-46cd-b34b-82feb4895394,charleschan@example.net,***-***-***-****x*****,United States Virgin Islands,"(30.0, 50.0]",****************,Entreprise,9,1778.48,2023-07-26,key,Alimentation,2,197.61,41,1,9.27,Mécontent,False,Paypal,1769.21,Moyen
15f548a0-4054-4310-8a61-3343ac04e2d4,peggy60@example.org,+*-***-***-****x***,Armenia,"(50.0, 70.0]",****************,Particulier,20,4520.27,2024-07-12,base,Alimentation,7,226.01,41,0,0.0,Très satisfait,True,Virement,4520.27,Moyen
7c3822ad-c813-4c93-9687-c411543ecd71,nealjason@example.org,+*-***-***-****x****,Congo,"(30.0, 50.0]",***************,Particulier,10,3613.42,2023-06-23,production,Mode,4,361.34,30,0,0.0,Mécontent,False,Cryptomonnaie,3613.42,Faible
116dd009-1f5d-4304-a134-f5fda4cd721c,tony57@example.com,***-***-***-****x*****,Falkland Islands (Malvinas),"(50.0, 70.0]",****************,Entreprise,18,7442.29,2023-05-19,issue,Mode,6,413.46,38,5,265.17,Très satisfait,True,Cryptomonnaie,7177.12,Faible
6abccf76-0b52-488b-8a76-bb8909cd2813,melinda63@example.org,***-***-***-****,Samoa,"(30.0, 50.0]",****************,Particulier,4,1848.13,2024-11-29,should,Maison,1,462.03,83,2,357.1,Très satisfait,False,Virement,1491.0300000000002,Très fort
453b53d3-f75a-4861-90f8-4f16bbf40375,cruzwilliam@example.com,***.***.****,Rwanda,"(30.0, 50.0]",****************,Entreprise,4,1513.22,2023-11-10,collection,Mode,7,378.31,45,1,142.03,Satisfait,False,Paypal,1371.19,Moyen
2cc88acd-d4f8-465c-92cd-709fdc608274,rickey69@example.com,+*-***-***-****x****,Belize,"(50.0, 70.0]",****************,Particulier,7,2804.46,2024-07-11,statement,Alimentation,2,400.64,99,1,136.83,Satisfait,True,Paypal,2667.63,Très fort
4fdec5a4-abca-49e7-a80b-97d88e4f3b9b,phernandez@example.org,+*-***-***-****,Congo,"(70.0, 99.0]",****************,Entreprise,1,415.94,2023-06-22,share,Maison,1,415.94,38,1,16.44,Très satisfait,True,Cryptomonnaie,399.5,Faible
a65fc3b3-9246-4c40-9921-a05b9e7818d6,philipclark@example.org,***.***.****x****,Egypt,"(17.999, 30.0]",**************,Entreprise,14,5993.09,2025-01-30,name,Maison,8,428.08,35,5,36.08,Satisfait,False,Paypal,5957.01,Faible
1d06c75f-3f13-4438-97ef-513e7cfd0426,coopertyler@example.net,***-***-***-****x****,Guinea-Bissau,"(50.0, 70.0]",****************,Entreprise,6,1718.04,2024-05-20,vote,Sport,8,286.34,70,4,66.83,Mécontent,True,Carte bancaire,1651.21,Fort
84ac608c-f32e-4aa9-b44f-549173e0e597,andreagonzalez@example.org,***.***.****x***,Saint Kitts and Nevis,"(50.0, 70.0]",***************,Particulier,10,4239.04,2024-05-06,soldier,Mode,4,423.9,45,5,632.97,Satisfait,True,Paypal,3606.0699999999997,Moyen
5c77e78e-9579-4c0b-96eb-0841a2a61d92,christineallen@example.net,**********,Korea,"(50.0, 70.0]",***************,Entreprise,17,7038.2,2024-06-12,option,Mode,6,414.01,2,1,22.26,Très mécontent,True,Virement,7015.94,Très faible
52aaff1c-fcb9-4a2b-88eb-73eb07568460,stephanie95@example.net,***-***-****x****,Belarus,"(70.0, 99.0]",****************,Entreprise,18,8865.33,2023-03-31,food,Mode,10,492.52,23,3,159.65,Satisfait,True,Virement,8705.68,Faible
6fe3e974-befa-4b64-a3c9-63389edc2246,thomaswest@example.com,***.***.****x***,Eritrea,"(70.0, 99.0]",***************,Entreprise,12,4177.35,2024-06-29,head,Maison,6,348.11,21,0,0.0,Neutre,False,Paypal,4177.35,Faible
827b5897-87d7-4dec-bba7-f877a2312650,nguyenchristina@example.net,***.***.****,Bhutan,"(50.0, 70.0]",****************,Entreprise,7,3389.12,2023-10-22,blue,Alimentation,4,484.16,78,2,239.9,Neutre,True,Virement,3149.22,Fort
9f7eb5f2-e6c1-43b4-adb2-863da73caf58,randall69@example.org,***-***-****,Taiwan,"(50.0, 70.0]",************,Entreprise,12,1439.05,2024-04-24,series,Sport,4,119.92,48,4,473.26,Très satisfait,False,Virement,965.79,Moyen
faae143d-5b64-47c4-b676-7d96c3525ef8,popenichole@example.org,(***)***-****x***,Montserrat,"(30.0, 50.0]",****************,Entreprise,18,3714.83,2023-12-28,help,Électronique,10,206.38,32,5,602.79,Satisfait,False,Virement,3112.04,Faible
c1228fb0-e434-4072-97bb-36ba53e4f380,icarter@example.net,***-***-****x***,Vietnam,"(70.0, 99.0]",****************,Particulier,9,1590.53,2023-06-28,above,Sport,7,176.73,95,4,369.28,Très satisfait,True,Cryptomonnaie,1221.25,Très fort
a0f296ed-e79a-4cb4-b141-1e5edae3a733,jjohnson@example.net,***-***-****x***,Pakistan,"(30.0, 50.0]",**************,Entreprise,16,491.5,2023-10-30,include,Mode,3,30.72,52,4,371.25,Mécontent,True,Paypal,120.25,Moyen
467e9eb9-ba6a-41dc-9189-11e5be43bebd,rodriguezaudrey@example.net,(***)***-****,Serbia,"(30.0, 50.0]",************,Particulier,4,1572.01,2024-07-13,appear,Maison,0,393.0,66,0,0.0,Très satisfait,False,Carte bancaire,1572.01,Fort
12d219b5-e463-4575-8c72-3438b1950820,bryan58@example.net,(***)***-****x***,Trinidad and Tobago,"(17.999, 30.0]",****************,Entreprise,7,2140.82,2024-11-06,six,Alimentation,0,305.83,79,0,0.0,Très satisfait,False,Paypal,2140.82,Fort
6e00d354-3d45-41ea-90dc-a9609dda9081,daniel05@example.org,***.***.****x*****,New Zealand,"(17.999, 30.0]",*******************,Particulier,9,3279.34,2023-04-17,kid,Électronique,0,364.37,9,3,397.98,Mécontent,True,Cryptomonnaie,2881.36,Très faible
19686f52-de9a-4b1e-88fb-e2948d02d385,tcooper@example.org,+*-***-***-****x*****,Chad,"(50.0, 70.0]",*************,Entreprise,17,994.7,2025-01-19,turn,Sport,7,58.51,74,1,27.01,Neutre,False,Carte bancaire,967.69,Fort
b74d214a-97df-4724-a78b-5658721620cc,qcampbell@example.net,***.***.****,Oman,"(17.999, 30.0]",***************,Particulier,10,4099.28,2024-09-15,hundred,Électronique,7,409.93,85,1,14.38,Neutre,True,Cryptomonnaie,4084.8999999999996,Très fort
3e92b8b0-6b03-490d-9073-32edc12434ab,allenjanet@example.net,(***)***-****,Isle of Man,"(70.0, 99.0]",**************,Particulier,2,105.0,2023-09-13,set,Mode,3,52.5,44,2,55.32,Satisfait,True,Paypal,49.68,Moyen
4d4609da-0a39-4706-ae97-039131e4a533,rsellers@example.org,***.***.****,Qatar,"(30.0, 50.0]",***************,Particulier,15,5709.32,2023-11-10,experience,Sport,10,380.62,7,1,176.38,Satisfait,False,Paypal,5532.94,Très faible
04dca739-7319-495c-9e38-7f70098e8242,elizabethcalhoun@example.net,+*-***-***-****x***,Benin,"(30.0, 50.0]",****************,Particulier,5,902.96,2023-03-27,at,Maison,1,180.59,77,4,75.24,Très mécontent,True,Virement,827.72,Fort
b43c8f0a-dafd-4d6e-9c7d-bcec9243326a,zachary33@example.org,(***)***-****x*****,Cape Verde,"(30.0, 50.0]",****************,Particulier,1,192.08,2024-02-23,feeling,Sport,8,192.08,11,0,0.0,Très mécontent,False,Cryptomonnaie,192.08,Très faible
6432b700-a6da-4975-9b5a-5dc2a89eb807,zburnett@example.net,(***)***-****x****,Cocos (Keeling) Islands,"(70.0, 99.0]",**************,Particulier,10,4233.43,2024-07-09,not,Électronique,7,423.34,99,4,340.42,Très satisfait,True,Carte bancaire,3893.01,Très fort
59cc07b7-8561-451a-bd75-5773a080e90d,rmoss@example.net,**********,Moldova,"(30.0, 50.0]",*************,Entreprise,19,6848.36,2024-07-21,nearly,Maison,6,360.44,86,1,62.46,Très mécontent,True,Cryptomonnaie,6785.9,Très fort
ca536036-0935-4425-ab1f-96b222b238a9,claire64@example.com,***-***-***-****x***,Chile,"(50.0, 70.0]",****************,Entreprise,20,6444.84,2023-06-23,imagine,Maison,1,322.24,41,0,0.0,Très mécontent,False,Paypal,6444.84,Moyen
2d48500a-788d-45ca-8ada-5b1dfd6b8bad,johnsonjohn@example.net,(***)***-****,Gambia,"(30.0, 50.0]",*************,Entreprise,12,3609.2,2024-04-25,fall,Mode,9,300.77,56,5,905.34,Mécontent,False,Virement,2703.8599999999997,Moyen
76414be0-4b54-4c04-9487-c2c84b304994,perezscott@example.com,***-***-***-****x*****,Tuvalu,"(70.0, 99.0]",****************,Particulier,13,507.43,2023-07-18,future,Mode,5,39.03,98,0,0.0,Neutre,True,Virement,507.43,Très fort
ccac8ae7-b6b6-4e58-8d9d-f9a640b5bcde,jodi65@example.com,+*-***-***-****x***,Cuba,"(17.999, 30.0]",**************,Entreprise,9,4366.36,2024-03-10,simple,Mode,10,485.15,74,3,366.23,Satisfait,False,Virement,4000.1299999999997,Fort
84066b4f-e024-44ad-bb8c-d23067a78429,jerry22@example.com,***-***-***-****,French Southern Territories,"(50.0, 70.0]",****************,Particulier,7,1764.65,2023-11-06,fund,Mode,9,252.09,67,5,359.9,Très satisfait,False,Carte bancaire,1404.75,Fort
d951c950-4378-4a7d-9247-366317784122,colejones@example.com,***-***-****,Holy See (Vatican City State),"(50.0, 70.0]",****************,Particulier,20,1167.23,2023-08-24,art,Alimentation,7,58.36,92,1,19.29,Mécontent,True,Cryptomonnaie,1147.94,Très fort
6cbb21b2-1ee7-4b2c-97ac-cb0bf2150084,brittany41@example.net,(***)***-****x****,Cook Islands,"(30.0, 50.0]",****************,Entreprise,14,4696.05,2024-08-31,whole,Mode,1,335.43,99,1,182.26,Satisfait,False,Paypal,4513.79,Très fort
ecb8681d-2c88-4f41-8e05-2887c99b3c1c,ddominguez@example.com,***.***.****x***,Guyana,"(50.0, 70.0]",*******************,Particulier,15,1447.29,2023-04-09,character,Sport,5,96.49,4,3,65.14,Très satisfait,False,Paypal,1382.1499999999999,Très faible
802e0dc1-580a-4be2-8e79-efb16d6a23d3,jeffbailey@example.net,***.***.****x****,Gabon,"(30.0, 50.0]",****************,Particulier,10,613.09,2025-01-10,per,Sport,6,61.31,44,5,389.92,Neutre,True,Virement,223.17000000000002,Moyen
4cd8465d-3b8f-491c-ac85-7b10aa3f8fc9,meganjohnson@example.com,+*-***-***-****x*****,Morocco,"(17.999, 30.0]",**************,Particulier,6,619.9,2023-09-23,meeting,Électronique,1,103.32,64,1,116.67,Neutre,True,Carte bancaire,503.22999999999996,Fort
c35b858e-02ec-4b72-9ca7-6ed1a6bd6b08,mitchell52@example.com,***.***.****,Hungary,"(50.0, 70.0]",*******************,Particulier,14,6287.09,2023-11-01,tend,Sport,5,449.08,16,4,398.16,Mécontent,True,Paypal,5888.93,Très faible
da8c6277-6610-4ae7-9e15-93cb428ba2d5,christopher96@example.com,***-***-****x****,India,"(50.0, 70.0]",****************,Particulier,15,5282.38,2023-12-31,important,Mode,4,352.16,91,4,471.57,Très satisfait,False,Paypal,4810.81,Très fort
d357cb86-e9f2-4bd4-95ae-672005a81d6d,susan82@example.net,(***)***-****,Timor-Leste,"(50.0, 70.0]",*************,Entreprise,6,591.12,2023-09-14,ok,Maison,5,98.52,97,5,337.67,Mécontent,True,Paypal,253.45,Très fort
fdc32da2-fd80-4d6e-ac89-f3f7d3f3ec82,lori55@example.org,***-***-***-****x****,Montserrat,"(17.999, 30.0]",*************,Particulier,5,818.8,2024-08-30,style,Sport,5,163.76,15,5,437.93,Très mécontent,True,Carte bancaire,380.86999999999995,Très faible
7d43af63-1133-4cf0-a072-49e72d11a559,agarrett@example.net,(***)***-****x*****,Tajikistan,"(50.0, 70.0]",****************,Particulier,8,910.51,2024-11-16,threat,Maison,6,113.81,12,2,152.41,Très satisfait,True,Cryptomonnaie,758.1,Très faible
0b6b1d25-f281-4108-8415-1991d203e71a,briannacastro@example.org,**********,Kyrgyz Republic,"(50.0, 70.0]",***************,Entreprise,14,4215.32,2025-01-20,race,Alimentation,2,301.09,16,1,169.67,Neutre,True,Cryptomonnaie,4045.6499999999996,Très faible
b928aa10-da85-4120-b0d7-df2697ce47d3,usutton@example.com,***-***-***-****x****,Austria,"(17.999, 30.0]",***************,Particulier,20,6591.1,2024-08-29,consumer,Électronique,1,329.56,77,3,17.53,Neutre,True,Virement,6573.570000000001,Fort
841bdc0c-eb96-41d3-94d9-bea22289c54a,chavezlarry@example.net,***-***-****,Uzbekistan,"(30.0, 50.0]",***************,Entreprise,6,714.53,2024-10-26,eight,Alimentation,4,119.09,41,4,608.76,Très mécontent,False,Paypal,105.76999999999998,Moyen
6165d100-c8b8-43d9-8f57-65188675e1a5,hunter65@example.com,***-***-***-****,Zimbabwe,"(70.0, 99.0]",****************,Entreprise,4,1029.65,2025-01-21,watch,Sport,7,257.41,35,3,276.72,Très satisfait,True,Cryptomonnaie,752.9300000000001,Faible
e9ff024b-f2c8-4b47-8a18-f50927fc4c5e,hortonricky@example.org,***-***-***-****x***,Colombia,"(50.0, 70.0]",****************,Particulier,14,6288.8,2024-12-05,stop,Électronique,10,449.2,84,0,0.0,Très satisfait,False,Virement,6288.8,Très fort
ec071cb6-f3cc-489d-a2f4-38b1c3851986,trancorey@example.com,(***)***-****,Vanuatu,"(30.0, 50.0]",****************,Entreprise,7,2068.23,2024-01-16,technology,Sport,5,295.46,83,1,116.32,Très satisfait,True,Virement,1951.91,Très fort
038c2fa3-6e59-4ec8-afde-8d6c1e2b7d97,byoung@example.org,***-***-****x*****,Brunei Darussalam,"(30.0, 50.0]",*******************,Entreprise,6,1275.22,2024-06-30,black,Mode,8,212.54,4,2,353.38,Mécontent,False,Virement,921.84,Très faible
b29d0ee1-e5e2-4856-9f15-0765262276be,tfigueroa@example.com,+*-***-***-****x****,Turkey,"(30.0, 50.0]",****************,Entreprise,11,1945.76,2024-03-07,message,Mode,4,176.89,85,4,331.08,Satisfait,False,Virement,1614.68,Très fort
a47a109f-8b21-47c9-ab94-369ffda4e749,popebrian@example.net,**********,Korea,"(30.0, 50.0]",****************,Entreprise,13,1127.02,2023-05-18,environmental,Sport,6,86.69,44,5,761.12,Très satisfait,False,Virement,365.9,Moyen
aac38121-7b55-4cef-aac3-7bab34e19fc3,morrisedward@example.net,***-***-****x*****,Kenya,"(70.0, 99.0]",****************,Entreprise,20,3478.8,2023-03-15,even,Alimentation,2,173.94,12,0,0.0,Très mécontent,False,Cryptomonnaie,3478.8,Très faible
4cbc16b6-9195-4e11-a573-8327a51afac2,santoscole@example.com,***-***-****x*****,Portugal,"(17.999, 30.0]",**************,Particulier,18,2719.83,2023-09-16,computer,Mode,10,151.1,0,3,480.51,Neutre,False,Paypal,2239.3199999999997,Très faible
fb56aee3-9914-46fb-9bf0-b1d4303de8ff,jacobsonbarbara@example.com,***-***-****x***,Korea,"(30.0, 50.0]",****************,Entreprise,8,562.3,2023-11-04,stay,Alimentation,5,70.29,31,2,119.0,Neutre,False,Paypal,443.29999999999995,Faible
7dc86661-eb21-4af5-a642-add510b4c352,emilyfoster@example.net,***-***-***-****x****,Kyrgyz Republic,"(70.0, 99.0]",**************,Entreprise,14,6686.98,2024-04-08,rather,Mode,2,477.64,48,3,525.06,Très mécontent,False,Virement,6161.92,Moyen
36224639-f64c-4417-87e6-e6bca3bb5fcb,xpierce@example.org,***-***-***-****x*****,Sudan,"(30.0, 50.0]",*******************,Entreprise,12,4709.84,2024-10-17,condition,Alimentation,5,392.49,18,0,0.0,Mécontent,False,Paypal,4709.84,Très faible
30c61ff6-2ea0-40c7-97a0-386a0fe2cc9f,raymondneal@example.net,(***)***-****,Saudi Arabia,"(50.0, 70.0]",*******************,Particulier,4,1038.58,2024-03-27,admit,Électronique,0,259.64,75,2,177.73,Neutre,False,Carte bancaire,860.8499999999999,Fort
c03b00c7-01f3-42c7-92f2-cacb1c08e3c6,brady88@example.com,+*-***-***-****,Croatia,"(70.0, 99.0]",****************,Entreprise,2,798.82,2024-08-13,usually,Sport,0,399.41,55,4,735.93,Satisfait,False,Paypal,62.8900000000001,Moyen
93baa571-6070-44fc-a6d7-8df29d100976,smithsarah@example.net,***-***-***-****x***,Djibouti,"(70.0, 99.0]",****************,Particulier,20,7701.75,2024-07-11,road,Alimentation,2,385.09,78,5,334.97,Mécontent,True,Cryptomonnaie,7366.78,Fort
7b7dc195-0028-454f-90d6-78429e2cfe67,ronald06@example.org,(***)***-****,United Arab Emirates,"(70.0, 99.0]",***************,Entreprise,20,404.12,2024-04-09,down,Sport,4,20.21,85,1,64.46,Neutre,True,Virement,339.66,Très fort
3b1cbc3c-9ea8-49d3-a494-42671b5902ad,kimberly14@example.org,**********,Samoa,"(70.0, 99.0]",*************,Entreprise,17,4659.3,2023-07-26,movie,Maison,10,274.08,73,0,0.0,Très satisfait,True,Paypal,4659.3,Fort
fb92c4f8-7396-44dd-afeb-5c90e58e1a51,diana77@example.org,***.***.****x*****,Romania,"(70.0, 99.0]",***************,Entreprise,7,3272.86,2023-12-13,available,Alimentation,9,467.55,74,4,290.28,Neutre,True,Carte bancaire,2982.58,Fort
a6346863-7ab0-4a66-b2ed-0124da46ed0f,mwest@example.com,(***)***-****,Jamaica,"(70.0, 99.0]",****************,Particulier,12,5121.36,2024-12-25,street,Alimentation,0,426.78,80,1,132.07,Très mécontent,False,Carte bancaire,4989.29,Fort
7b699f28-d962-4f27-bc8e-4efb48dd3a3c,katherine47@example.net,(***)***-****,Central African Republic,"(70.0, 99.0]",****************,Entreprise,15,7231.42,2024-01-25,popular,Alimentation,3,482.09,42,5,928.12,Très satisfait,True,Carte bancaire,6303.3,Moyen
3e367ceb-42d6-4d96-a3dc-4450a8572ffb,matthewgarcia@example.net,***-***-****,Moldova,"(17.999, 30.0]",**************,Entreprise,2,731.62,2024-02-28,several,Maison,7,365.81,20,2,213.59,Très satisfait,True,Cryptomonnaie,518.03,Très faible
fd1be963-e839-432c-abcd-8bc9dc2fff9e,taylorchristine@example.org,***.***.****x*****,Sweden,"(50.0, 70.0]",****************,Particulier,14,6929.42,2024-03-25,drug,Mode,8,494.96,76,4,271.2,Très satisfait,False,Carte bancaire,6658.22,Fort
bffeb23e-bf8d-4627-a007-5ad3f2672cd8,arogers@example.org,***-***-****,Sudan,"(30.0, 50.0]",*******************,Entreprise,3,901.13,2024-02-16,wish,Mode,6,300.38,25,4,533.66,Très satisfait,False,Cryptomonnaie,367.47,Faible
20da7058-ce00-4d74-9a04-d863cd900cb9,isaacvega@example.org,***-***-****,Korea,"(30.0, 50.0]",**************,Entreprise,8,2629.48,2024-04-15,answer,Alimentation,9,328.69,97,3,101.99,Très satisfait,True,Paypal,2527.4900000000002,Très fort
49e00b76-f44b-419d-9f66-74761f1a4315,lyonslaura@example.net,***-***-***-****x*****,Austria,"(17.999, 30.0]",***************,Particulier,8,3983.88,2023-03-01,military,Sport,4,497.99,89,4,40.19,Neutre,False,Carte bancaire,3943.69,Très fort
640d6783-0903-4b34-8028-3fe5ad733fd0,scaldwell@example.org,**********,Lesotho,"(30.0, 50.0]",*******************,Particulier,9,4002.28,2024-07-13,travel,Maison,5,444.7,76,3,151.34,Neutre,False,Carte bancaire,3850.94,Fort
c8679f2d-caf2-4932-a934-a945d62789fa,batestimothy@example.com,+*-***-***-****x****,Palestinian Territory,"(17.999, 30.0]",****************,Particulier,13,6367.49,2023-02-28,answer,Alimentation,3,489.81,84,0,0.0,Mécontent,True,Paypal,6367.49,Très fort
bda42786-7d9d-4a9f-9826-d6827eabff0d,tdavis@example.org,+*-***-***-****x****,Egypt,"(70.0, 99.0]",***************,Entreprise,16,6430.79,2024-12-23,leave,Électronique,0,401.92,30,4,586.07,Très mécontent,False,Carte bancaire,5844.72,Faible
78d73101-988d-43bb-871e-21aeae74bb89,shart@example.net,+*-***-***-****,Oman,"(70.0, 99.0]",****************,Particulier,17,4678.74,2024-09-30,leave,Électronique,0,275.22,96,3,217.04,Neutre,False,Virement,4461.7,Très fort
06a8c708-0cff-4147-bed6-ed3551fb204f,byrdcathy@example.org,***-***-***-****x****,Barbados,"(50.0, 70.0]",****************,Particulier,17,2438.36,2023-11-26,bed,Électronique,4,143.43,21,4,276.53,Très satisfait,False,Cryptomonnaie,2161.83,Faible
35e2963a-1e3e-44e5-9e5d-1e7a741e4784,aperkins@example.net,***-***-****x****,Russian Federation,"(17.999, 30.0]",*******************,Particulier,10,3281.24,2023-02-12,unit,Électronique,10,328.12,18,5,990.47,Satisfait,False,Carte bancaire,2290.7699999999995,Très faible
7437251f-5493-4f1b-9431-2e3907b43c2c,lanevincent@example.com,+*-***-***-****x*****,Libyan Arab Jamahiriya,"(50.0, 70.0]",*************,Entreprise,9,472.34,2024-07-12,again,Alimentation,2,52.48,19,3,94.23,Satisfait,True,Virement,378.10999999999996,Très faible
a09b10e8-185b-4e4a-9694-f4a4c819a0b6,vincent85@example.org,+*-***-***-****,Afghanistan,"(70.0, 99.0]",****************,Entreprise,18,1928.3,2025-02-03,positive,Maison,5,107.13,66,2,313.49,Neutre,True,Paypal,1614.81,Fort
1c3b0cda-d0fb-4534-976a-a949e9159ead,perryjacob@example.com,***.***.****x*****,Svalbard & Jan Mayen Islands,"(50.0, 70.0]",**************,Entreprise,10,819.51,2023-11-22,accept,Maison,5,81.95,25,2,398.28,Satisfait,False,Paypal,421.23,Faible
c38920dd-d41e-44b3-82bb-598ae6a201b9,rshah@example.com,***.***.****x****,Germany,"(50.0, 70.0]",***************,Particulier,15,2639.61,2023-02-20,election,Mode,3,175.97,60,1,90.51,Mécontent,True,Virement,2549.1,Moyen
13c65250-b4fa-4f71-9646-fa5050d13864,bensonmallory@example.com,***.***.****x***,Panama,"(70.0, 99.0]",****************,Entreprise,3,822.3,2023-03-21,spend,Mode,9,274.1,81,5,320.24,Mécontent,True,Cryptomonnaie,502.05999999999995,Très fort
0bce8e07-de30-49e1-8c43-473047c2e3ab,maloneamy@example.org,**********,Montenegro,"(70.0, 99.0]",************,Particulier,8,779.77,2023-12-08,could,Sport,10,97.47,34,5,719.65,Mécontent,True,Carte bancaire,60.120000000000005,Faible
fc6c82ac-67d2-45cd-ba01-7ab3b2e76472,tamaramendez@example.net,***-***-***-****x*****,Turks and Caicos Islands,"(30.0, 50.0]",*******************,Entreprise,13,6296.75,2023-12-05,enjoy,Sport,5,484.37,77,1,73.35,Très mécontent,True,Carte bancaire,6223.4,Fort
07d1c394-f5c1-4cd5-a2fd-550aec8f6948,pperry@example.net,**********,Guam,"(17.999, 30.0]",****************,Particulier,3,622.67,2024-11-27,general,Mode,1,207.56,54,0,0.0,Satisfait,True,Virement,622.67,Moyen
0def5109-1729-4c8f-af36-8e359eea9e27,samanthawilson@example.org,+*-***-***-****x***,Guinea-Bissau,"(70.0, 99.0]",**************,Particulier,13,1456.77,2024-12-22,choice,Alimentation,8,112.06,43,3,74.72,Mécontent,True,Cryptomonnaie,1382.05,Moyen
6fda37d7-2045-46a0-b58a-f39d9239e459,richardsonjoshua@example.com,(***)***-****x***,Uruguay,"(30.0, 50.0]",****************,Particulier,8,1859.56,2023-08-04,project,Mode,2,232.44,39,5,144.15,Très satisfait,True,Cryptomonnaie,1715.4099999999999,Faible
33f6b3cb-a0e6-46be-bd89-cf4c009ced65,brandtholly@example.org,***.***.****x***,Fiji,"(70.0, 99.0]",***************,Entreprise,16,460.47,2024-09-26,itself,Sport,9,28.78,45,0,0.0,Très satisfait,True,Cryptomonnaie,460.47,Moyen
9c3cc51f-d71a-43a3-bd72-76f9a4483247,iwallace@example.org,***-***-***-****x*****,Christmas Island,"(70.0, 99.0]",************,Entreprise,19,4155.49,2024-01-06,outside,Électronique,3,218.71,38,3,77.55,Satisfait,False,Paypal,4077.9399999999996,Faible
2ebf50d5-a045-46c8-aa5b-5e6e78a6fe8d,vgarner@example.net,***.***.****x***,Eritrea,"(30.0, 50.0]",***************,Particulier,15,1074.0,2024-11-22,choice,Maison,9,71.6,41,0,0.0,Neutre,False,Cryptomonnaie,1074.0,Moyen
d08dae9c-1194-4163-9836-a275a5b67fc9,santanaheather@example.com,**********,Tonga,"(50.0, 70.0]",****************,Particulier,7,1539.03,2023-04-28,wait,Sport,7,219.86,70,1,33.86,Très satisfait,True,Cryptomonnaie,1505.17,Fort
b76f1cab-60ee-4a8d-b955-a747ad0093b6,michaelking@example.org,(***)***-****x***,Chile,"(50.0, 70.0]",*******************,Particulier,15,4018.97,2024-04-18,civil,Sport,2,267.93,54,4,675.16,Très mécontent,False,Paypal,3343.81,Moyen
6ac2742e-69fe-41ee-ad56-19126733754b,lisaarnold@example.org,(***)***-****x****,Mali,"(50.0, 70.0]",****************,Particulier,17,3970.21,2024-02-02,new,Alimentation,5,233.54,1,2,206.45,Satisfait,False,Paypal,3763.76,Très faible
551438cd-ce7e-49a4-81e2-bd37c148773b,wilsonshane@example.org,(***)***-****,Guatemala,"(30.0, 50.0]",****************,Entreprise,3,679.32,2023-04-21,hot,Mode,10,226.44,14,3,61.21,Neutre,False,Paypal,618.11,Très faible
1be7a828-9568-4618-b82b-fe972bb1cc31,johnjackson@example.com,+*-***-***-****x****,Uganda,"(50.0, 70.0]",****************,Particulier,11,5457.76,2024-09-27,low,Maison,7,496.16,55,5,489.28,Très satisfait,True,Cryptomonnaie,4968.4800000000005,Moyen
5e85aae1-1174-48d5-82f6-a3997d38b24f,anne22@example.com,***-***-****,Armenia,"(30.0, 50.0]",*******************,Particulier,16,5460.31,2024-02-17,soon,Électronique,10,341.27,24,0,0.0,Satisfait,True,Virement,5460.31,Faible
a49097c4-280e-4610-94d9-837539a4357f,johnsoncurtis@example.net,***-***-****x****,Armenia,"(50.0, 70.0]",***********,Entreprise,15,4006.44,2023-06-06,life,Alimentation,0,267.1,2,5,588.06,Très satisfait,False,Virement,3418.38,Très faible
a2160de2-6990-4560-9aa4-e3d9674c784f,farleychristopher@example.org,+*-***-***-****,Azerbaijan,"(70.0, 99.0]",****************,Entreprise,12,1127.27,2024-01-20,human,Électronique,6,93.94,33,5,552.69,Satisfait,False,Carte bancaire,574.5799999999999,Faible
20749ed8-c9a2-4415-964e-a1957b18ac3e,nicolesanchez@example.org,+*-***-***-****x***,Equatorial Guinea,"(70.0, 99.0]",**************,Particulier,10,1063.97,2024-11-08,side,Sport,7,106.4,45,4,342.56,Neutre,False,Virement,721.4100000000001,Moyen
9b3e6c32-c1ca-4d7b-94da-95b01be09b28,james34@example.com,***-***-***-****x*****,Georgia,"(70.0, 99.0]",****************,Entreprise,18,5711.47,2024-01-01,art,Alimentation,8,317.3,51,0,0.0,Très mécontent,True,Virement,5711.47,Moyen
